id,type,src,dst,app,latency,message,ctime,size,buffer
1129,LINK,196,185,7,49.08760375,M.USER.APP.7,8756.450138333334,4350415,589
1128,LINK,190,109,6,54.461505,M.USER.APP.6,8757.266388749998,2307525,589
1108,LINK,6,53,2,14.2969127,M.USER.APP.2,8761.01505951669,2969127,589
1130,LINK,197,173,8,57.031902,M.USER.APP.8,8761.031902,3095706,589
765,LINK,185,106,7,57.725069166666664,M.USER.APP.7,8761.64502225002,4350415,589
1098,LINK,7,66,3,22.34475375,M.USER.APP.3,8761.976942259402,2758030,589
988,LINK,110,6,9,34.554714125,M.USER.APP.9,8768.846614666649,4437713,588
1102,LINK,109,117,6,42.57688125,M.USER.APP.6,8772.899283500003,2307525,587
1122,LINK,64,7,2,60.5938254,M.USER.APP.2,8776.989709,2969127,585
496,LINK,74,153,1,37.373908666666665,M.USER.APP.1,8776.991554305552,4121726,585
1123,LINK,107,7,2,38.2969127,M.USER.APP.2,8777.4845635,2969127,585
1127,LINK,15,27,5,12.5972728,M.USER.APP.5,8777.753896317461,2986364,585
1121,LINK,106,15,2,30.2969127,M.USER.APP.2,8777.979417999999,2969127,585
768,LINK,3,15,0,26.215528222222222,M.USER.APP.0,8778.012930083336,1939754,585
1033,LINK,145,66,3,15.406041833333333,3_(9-10),8783.202992163247,2436251,586
743,LINK,106,15,1,30.4121726,M.USER.APP.1,8783.260541916692,4121726,586
1098,LINK,66,145,3,15.459671666666667,M.USER.APP.3,8784.321696009401,2758030,586
1033,LINK,66,107,3,32.40604183333333,3_(9-10),8798.609033996581,2436251,584
1132,LINK,169,112,0,72.4849385,M.USER.APP.0,8800,1939754,584
1133,LINK,196,185,1,49.0304315,M.USER.APP.1,8800,4121726,585
1134,LINK,195,175,2,40.989709,M.USER.APP.2,8800,2969127,586
1135,LINK,172,64,2,76.989709,M.USER.APP.2,8800,2969127,587
1136,LINK,178,107,2,77.4845635,M.USER.APP.2,8800,2969127,588
1137,LINK,194,190,3,28.6895075,M.USER.APP.3,8800,2758030,589
1138,LINK,196,185,3,48.6895075,M.USER.APP.3,8800,2758030,590
1139,LINK,169,112,4,72.99310725,M.USER.APP.4,8800,3972429,591
1140,LINK,187,94,5,28.995454666666667,M.USER.APP.5,8800,2986364,592
1141,LINK,194,190,6,28.57688125,M.USER.APP.6,8800,2307525,593
1142,LINK,198,196,7,56.450138333333335,M.USER.APP.7,8800,4350415,594
1143,LINK,199,197,8,61.031902,M.USER.APP.8,8800,3095706,595
1144,LINK,197,173,9,57.47923766666667,M.USER.APP.9,8800,4437713,596
988,LINK,6,1,9,8.24653961111111,M.USER.APP.9,8803.40132879165,4437713,596
768,LINK,15,68,0,15.323292333333333,M.USER.APP.0,8804.228458305559,1939754,596
987,LINK,173,110,8,19.031902,M.USER.APP.8,8806.399278999983,3095706,596
1121,LINK,15,6,2,32.5938254,M.USER.APP.2,8808.276330699999,2969127,596
769,LINK,185,112,1,55.0304315,M.USER.APP.1,8810.67545375002,4121726,596
567,LINK,74,153,4,37.324143,M.USER.APP.4,8811.432935305553,3972429,595
988,LINK,1,11,9,20.554714125,M.USER.APP.9,8811.64786840276,4437713,595
1123,LINK,7,53,2,34.5938254,M.USER.APP.2,8815.7814762,2969127,594
768,LINK,68,183,0,60.4849385,M.USER.APP.0,8819.551750638891,1939754,594
987,LINK,110,0,8,28.6191412,M.USER.APP.8,8825.431180999984,3095706,594
1111,LINK,109,3,3,32.39400428571429,M.USER.APP.3,8827.450889500004,2758030,594
775,LINK,112,4,4,30.7944858,M.USER.APP.4,8828.682745000004,3972429,594
1137,LINK,190,109,3,54.551606,M.USER.APP.3,8828.6895075,2758030,594
1140,LINK,94,3,5,22.42662342857143,M.USER.APP.5,8828.995454666667,2986364,594
1033,LINK,107,2,3,20.348035857142857,3_(9-10),8831.015075829915,2436251,594
1122,LINK,7,53,2,34.5938254,M.USER.APP.2,8837.583534399999,2969127,593
743,LINK,15,7,1,18.588818,M.USER.APP.1,8838.688503299998,4121726,593
748,LINK,106,15,3,30.275803,M.USER.APP.3,8840.72021358336,2758030,593
1121,LINK,6,53,2,14.2969127,M.USER.APP.2,8840.870156099998,2969127,593
1134,LINK,175,106,2,36.989709,M.USER.APP.2,8840.989709,2969127,593
501,LINK,74,153,3,36.91934333333333,M.USER.APP.3,8845.739383083332,2758030,593
1033,LINK,2,47,3,32.304531375,3_(9-10),8851.363111687058,2436251,591
1140,LINK,3,15,5,26.33181822222222,M.USER.APP.5,8851.422078095238,2986364,591
987,LINK,0,15,8,14.343967333333334,M.USER.APP.8,8854.050322199984,3095706,591
1142,LINK,196,185,7,49.08760375,M.USER.APP.7,8856.450138333334,4350415,590
1141,LINK,190,109,6,54.461505,M.USER.APP.6,8857.266388749998,2307525,590
743,LINK,7,9,1,34.68695433333333,M.USER.APP.1,8857.277321299998,4121726,590
774,LINK,185,112,3,54.6895075,M.USER.APP.3,8859.36496125002,2758030,590
1111,LINK,3,7,3,11.14515947368421,M.USER.APP.3,8859.844893785717,2758030,589
1143,LINK,197,173,8,57.031902,M.USER.APP.8,8861.031902,3095706,589
1001,LINK,173,110,9,19.479237666666666,M.USER.APP.9,8863.87851666665,4437713,589
769,LINK,112,100,1,12.51521575,M.USER.APP.1,8865.70588525002,4121726,589
987,LINK,15,68,8,15.515951,M.USER.APP.8,8868.394289533318,3095706,589
1111,LINK,7,66,3,22.34475375,M.USER.APP.3,8870.990053259402,2758030,589
748,LINK,15,7,3,18.394004285714285,M.USER.APP.3,8870.99601658336,2758030,589
1037,LINK,117,109,6,42.6364005,6_(27-28),8876.41060975,2545602,590
1135,LINK,64,7,2,60.5938254,M.USER.APP.2,8876.989709,2969127,590
1136,LINK,107,7,2,38.2969127,M.USER.APP.2,8877.4845635,2969127,590
1140,LINK,15,27,5,12.5972728,M.USER.APP.5,8877.753896317461,2986364,590
1134,LINK,106,15,2,30.2969127,M.USER.APP.2,8877.979417999999,2969127,590
769,LINK,100,111,1,22.588818,M.USER.APP.1,8878.22110100002,4121726,590
573,LINK,74,153,0,36.64658466666667,M.USER.APP.0,8879.954911305551,1939754,590
1115,LINK,109,117,6,42.57688125,M.USER.APP.6,8881.912394500003,2307525,589
1001,LINK,110,6,9,34.554714125,M.USER.APP.9,8883.357754333316,4437713,589
1033,LINK,47,188,3,21.406041833333333,3_(9-10),8883.66764306206,2436251,589
1111,LINK,66,145,3,15.459671666666667,M.USER.APP.3,8893.334807009402,2758030,583
752,LINK,106,104,7,38.4350415,M.USER.APP.7,8898.445282750026,4350415,583
1145,LINK,169,112,0,72.4849385,M.USER.APP.0,8900,1939754,584
1146,LINK,196,185,1,49.0304315,M.USER.APP.1,8900,4121726,585
1147,LINK,195,175,2,40.989709,M.USER.APP.2,8900,2969127,586
1148,LINK,172,64,2,76.989709,M.USER.APP.2,8900,2969127,587
1149,LINK,178,107,2,77.4845635,M.USER.APP.2,8900,2969127,588
1150,LINK,194,190,3,28.6895075,M.USER.APP.3,8900,2758030,589
1151,LINK,196,185,3,48.6895075,M.USER.APP.3,8900,2758030,590
1152,LINK,169,112,4,72.99310725,M.USER.APP.4,8900,3972429,591
1153,LINK,187,94,5,28.995454666666667,M.USER.APP.5,8900,2986364,592
1154,LINK,194,190,6,28.57688125,M.USER.APP.6,8900,2307525,593
1155,LINK,198,196,7,56.450138333333335,M.USER.APP.7,8900,4350415,594
1156,LINK,199,197,8,61.031902,M.USER.APP.8,8900,3095706,595
1157,LINK,197,173,9,57.47923766666667,M.USER.APP.9,8900,4437713,596
769,LINK,111,162,1,40.0304315,M.USER.APP.1,8900.80991900002,4121726,596
781,LINK,112,3,0,22.323292333333335,M.USER.APP.0,8901.167683500003,1939754,596
1134,LINK,15,6,2,32.5938254,M.USER.APP.2,8908.276330699999,2969127,595
778,LINK,185,106,7,57.725069166666664,M.USER.APP.7,8908.45256500002,4350415,595
505,LINK,74,153,7,37.450138333333335,M.USER.APP.7,8914.438290749997,4350415,594
1136,LINK,7,53,2,34.5938254,M.USER.APP.2,8915.7814762,2969127,594
1001,LINK,6,1,9,8.24653961111111,M.USER.APP.9,8917.912468458317,4437713,594
1037,LINK,109,104,6,20.2545602,6_(27-28),8919.04701025,2545602,594
774,LINK,112,100,3,12.34475375,M.USER.APP.3,8920.395392750019,2758030,594
1000,LINK,173,110,8,19.031902,M.USER.APP.8,8920.91041866665,3095706,594
781,LINK,3,15,0,26.215528222222222,M.USER.APP.0,8923.490975833336,1939754,593
1001,LINK,1,11,9,20.554714125,M.USER.APP.9,8926.159008069428,4437713,592
1150,LINK,190,109,3,54.551606,M.USER.APP.3,8928.6895075,2758030,592
1153,LINK,94,3,5,22.42662342857143,M.USER.APP.5,8928.995454666667,2986364,592
774,LINK,100,111,3,22.394004285714285,M.USER.APP.3,8932.740146500018,2758030,592
1124,LINK,109,3,3,32.39400428571429,M.USER.APP.3,8936.464000500004,2758030,592
1135,LINK,7,53,2,34.5938254,M.USER.APP.2,8937.583534399999,2969127,591
1037,LINK,104,182,6,45.848534,6_(27-28),8939.30157045,2545602,591
1000,LINK,110,0,8,28.6191412,M.USER.APP.8,8939.94232066665,3095706,591
