id,type,src,dst,app,latency,message,ctime,size,buffer
441,LINK,4,7,8,5.171983666666667,M.USER.APP.8,4028.2728855999985,3095706,416
513,LINK,190,109,3,54.551606,M.USER.APP.3,4028.6895075,2758030,416
461,LINK,3,7,3,11.14515947368421,M.USER.APP.3,4031.0940027857177,2758030,416
516,LINK,112,100,5,12.3732955,M.USER.APP.5,4032.995454666667,2986364,415
441,LINK,7,74,8,10.442243714285715,M.USER.APP.8,4033.444869266665,3095706,415
360,LINK,74,153,5,36.99545466666667,M.USER.APP.5,4033.6911424166674,2986364,415
497,LINK,74,153,2,36.989709,M.USER.APP.2,4037.1246527,2969127,415
498,LINK,7,74,2,10.424161,M.USER.APP.2,4037.5835343999997,2969127,415
346,LINK,100,74,4,34.441381,M.USER.APP.4,4040.4037888750017,3972429,415
510,LINK,175,106,2,36.989709,M.USER.APP.2,4040.989709,2969127,415
461,LINK,7,74,3,10.394004285714285,M.USER.APP.3,4042.239162259402,2758030,415
